Fiscal Season,SeasonDesc,Fiscal Year,Fiscal Week,Day,Dayofweek,Class,ClassDesc,Location,Locdesc,SalesU,SalesD
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,710,ANKLES,2061,TIMES SQUARE,8,453
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,715,FLARE,2061,TIMES SQUARE,6,189
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,719,LEGGING,2061,TIMES SQUARE,34,"1,794"
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,720,SKINNY,2061,TIMES SQUARE,-1,-23
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,724,BARELY BOOT,2061,TIMES SQUARE,11,614
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,743,WIDE LEG,2061,TIMES SQUARE,1,60
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,744,FLARE,2061,TIMES SQUARE,3,72
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,745,ANKLES,2061,TIMES SQUARE,8,386
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,765,PARTY/GOING OUT,2061,TIMES SQUARE,11,391
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,773,DAY/OCCASION,2061,TIMES SQUARE,1,50
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,780,WEAR TO WORK,2061,TIMES SQUARE,2,93
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,782,DAY/OCCASION,2061,TIMES SQUARE,9,469
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,785,DAY/CASUAL,2061,TIMES SQUARE,52,"2,297"
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,787,SWEATER DRESSES,2061,TIMES SQUARE,1,60
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,790,EVENING OCCASION,2061,TIMES SQUARE,1,60
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,792,PARTY/GOING OUT,2061,TIMES SQUARE,23,"1,604"
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,807,TANKS,2061,TIMES SQUARE,15,206
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,821,DAY/CASUAL,2061,TIMES SQUARE,8,324
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,826,PULLOVERS,2061,TIMES SQUARE,37,"1,349"
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,837,TUNICS,2061,TIMES SQUARE,3,77
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,841,COVER-UPS,2061,TIMES SQUARE,10,375
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,862,SS BLOUSES,2061,TIMES SQUARE,33,"1,236"
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,863,BARE,2061,TIMES SQUARE,32,"1,468"
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,865,LS BLOUSES,2061,TIMES SQUARE,13,544
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,870,TANKS,2061,TIMES SQUARE,2,24
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,874,SLEEVELESS SHIRTS,2061,TIMES SQUARE,7,170
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,880,LEATHER/FAUX LEATHER,2061,TIMES SQUARE,3,225
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,892,NYLON,2061,TIMES SQUARE,3,276
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,908,CROPS,2061,TIMES SQUARE,17,691
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,924,CROPS,2061,TIMES SQUARE,5,191
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,946,SS TEES,2061,TIMES SQUARE,10,203
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,959,CARDIGANS,2061,TIMES SQUARE,5,248
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,961,LS TEES,2061,TIMES SQUARE,9,122
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,970,LS SHIRTS,2061,TIMES SQUARE,46,"1,703"
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,972,LS SHIRTS,2061,TIMES SQUARE,16,927
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,975,SS BLOUSES,2061,TIMES SQUARE,7,327
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,976,BARE,2061,TIMES SQUARE,11,237
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,978,LS BLOUSES,2061,TIMES SQUARE,6,199
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,987,FLAT SANDALS,2061,TIMES SQUARE,2,50
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,989,COLOR,2061,TIMES SQUARE,2,8
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,991,WOMENS FRAGRANCE,2061,TIMES SQUARE,5,100
20161,Spring 2016,2016,7/16/2016,7/16/2016,Saturday,2720,SKINNY,2061,TIMES SQUARE,1,18
20161,Spring 2016,2016,7/23/2016,7/17/2016,Sunday,10,SUNGLASSES,2061,TIMES SQUARE,7,179
20161,Spring 2016,2016,7/23/2016,7/17/2016,Sunday,18,HATS,2061,TIMES SQUARE,1,30
20161,Spring 2016,2016,7/23/2016,7/17/2016,Sunday,26,NECKLACES,2061,TIMES SQUARE,12,253
20161,Spring 2016,2016,7/23/2016,7/17/2016,Sunday,27,SUNGLASSES,2061,TIMES SQUARE,4,120
